observationTimeUtc,airTemperature,feelsLikeTemperature,windSpeed,windGust,windDirection,cloudCover,seaLevelPressure,relativeHumidity,precipitation,conditionCode
2023-04-01 00:00:00,6.9,6.9,0.4,0.6,295,,997.6,98,0.0,fog
2023-04-01 01:00:00,7.0,7.0,1.5,2.6,323,100.0,997.2,98,0.0,fog
2023-04-01 02:00:00,6.7,6.7,1.0,1.6,359,100.0,997.2,98,0.0,mist
2023-04-01 03:00:00,6.7,6.7,1.7,2.7,332,100.0,997.3,98,0.0,mist
2023-04-01 04:00:00,6.2,6.2,2.1,2.9,357,100.0,997.5,98,0.0,fog
2023-04-01 05:00:00,6.1,6.1,2.2,3.4,12,100.0,997.7,98,0.0,mist
2023-04-01 06:00:00,6.0,6.0,2.8,4.1,14,100.0,997.9,96,0.0,cloudy
2023-04-01 07:00:00,6.1,6.1,2.4,4.5,37,100.0,998.2,94,0.0,cloudy
2023-04-01 08:00:00,6.6,6.6,3.8,6.1,19,100.0,998.5,93,0.0,cloudy
2023-04-01 09:00:00,6.4,6.4,3.8,5.8,14,100.0,998.8,91,0.0,cloudy
2023-04-01 10:00:00,6.4,6.4,3.7,6.1,27,100.0,999.3,91,0.0,cloudy
2023-04-01 11:00:00,5.6,5.6,4.7,7.4,6,100.0,999.7,95,0.0,mist
2023-04-01 12:00:00,5.4,5.4,4.5,7.7,24,100.0,1000.1,95,0.0,mist
2023-04-01 13:00:00,5.9,5.9,3.8,7.9,31,100.0,1000.5,92,0.0,cloudy
2023-04-01 14:00:00,5.7,5.7,5.3,8.5,19,100.0,1001.2,91,0.0,cloudy
2023-04-01 15:00:00,5.5,5.5,5.4,9.2,24,100.0,1001.7,87,0.0,cloudy
2023-04-01 16:00:00,5.3,5.3,4.9,8.0,28,100.0,1002.4,85,0.0,cloudy
2023-04-01 17:00:00,4.9,1.5,4.5,8.3,24,100.0,1003.3,86,0.0,cloudy
2023-04-01 18:00:00,4.5,0.9,4.6,7.5,18,100.0,1004.2,87,0.0,cloudy
2023-04-01 19:00:00,3.8,-0.1,4.8,8.3,17,100.0,1004.8,88,0.0,cloudy
2023-04-01 20:00:00,3.7,0.0,4.5,7.6,17,100.0,1005.4,86,0.0,cloudy
2023-04-01 21:00:00,3.4,-0.6,4.9,7.9,20,100.0,1006.1,87,0.0,cloudy
2023-04-01 22:00:00,2.7,-1.7,5.4,9.0,18,100.0,1006.5,92,0.0,cloudy
2023-04-01 23:00:00,2.4,-2.0,5.1,8.6,19,100.0,1006.9,93,0.0,light-rain
2023-04-02 00:00:00,2.3,-1.6,4.3,7.1,20,100.0,1007.3,92,0.0,light-rain
2023-04-02 01:00:00,2.3,-2.2,5.3,8.6,13,100.0,1007.9,91,0.0,light-rain
2023-04-02 02:00:00,2.3,-2.4,5.7,8.7,13,100.0,1008.4,90,0.0,light-rain
2023-04-02 03:00:00,2.3,-2.3,5.5,9.1,19,100.0,1009.1,91,0.0,light-rain
2023-04-02 04:00:00,2.2,-2.1,4.9,8.3,15,100.0,1010.0,91,0.0,light-rain
2023-04-02 05:00:00,2.1,-2.1,4.7,8.2,19,100.0,1010.9,93,0.0,light-rain
2023-04-02 06:00:00,2.2,-2.4,5.4,9.3,21,100.0,1011.7,91,0.0,light-rain
2023-04-02 07:00:00,2.6,-1.8,5.2,10.9,24,100.0,1012.6,86,0.0,light-rain
2023-04-02 08:00:00,3.0,-1.7,6.1,12.1,23,100.0,1013.4,83,0.0,cloudy
2023-04-02 09:00:00,3.2,-1.8,7.0,11.9,30,100.0,1014.4,76,0.0,cloudy
2023-04-02 10:00:00,3.5,-1.2,6.4,11.0,29,100.0,1015.4,71,0.0,cloudy
2023-04-02 11:00:00,4.3,0.0,6.0,11.5,29,100.0,1016.1,66,0.0,cloudy
2023-04-02 12:00:00,5.5,5.5,5.3,9.4,30,88.0,1016.7,55,0.0,cloudy
2023-04-02 13:00:00,6.3,6.3,5.5,10.9,31,88.0,1017.1,47,0.0,cloudy
2023-04-02 14:00:00,6.0,6.0,5.7,9.4,22,100.0,1017.7,46,0.0,cloudy
2023-04-02 15:00:00,5.9,5.9,6.0,12.2,24,50.0,1018.2,43,0.0,variable-cloudiness
2023-04-02 16:00:00,5.3,5.3,5.8,10.4,25,13.0,1019.2,40,0.0,partly-cloudy
2023-04-02 17:00:00,4.4,0.5,5.1,9.6,22,38.0,1020.3,43,0.0,variable-cloudiness
2023-04-02 18:00:00,3.1,-0.7,4.4,7.1,18,0.0,1021.2,47,0.0,clear
2023-04-02 19:00:00,2.3,-1.9,4.7,7.6,9,0.0,1022.2,48,0.0,clear
2023-04-02 20:00:00,0.9,-3.7,4.8,9.3,10,0.0,1022.6,63,0.0,clear
2023-04-02 21:00:00,0.4,-3.9,4.2,7.3,14,0.0,1023.2,63,0.0,clear
2023-04-02 22:00:00,0.0,-4.3,4.0,6.6,18,0.0,1023.7,61,0.0,clear
2023-04-02 23:00:00,-0.5,-5.1,4.3,7.3,21,0.0,1024.2,62,0.0,clear
2023-04-03 00:00:00,-0.9,-5.7,4.4,7.5,18,0.0,1024.6,61,0.0,clear
2023-04-03 01:00:00,-1.5,-6.5,4.6,7.2,14,0.0,1024.8,65,0.0,clear
2023-04-03 02:00:00,-1.9,-6.7,4.1,7.9,14,0.0,1025.1,67,0.0,clear
2023-04-03 03:00:00,-2.2,-7.0,4.0,6.1,15,0.0,1025.4,69,0.0,clear
2023-04-03 04:00:00,-2.4,-7.4,4.3,7.0,7,0.0,1025.6,70,0.0,clear
2023-04-03 05:00:00,-2.0,-7.2,4.7,7.8,8,0.0,1025.7,69,0.0,clear
2023-04-03 06:00:00,-1.0,-6.5,5.6,9.0,1,0.0,1025.8,67,0.0,clear
2023-04-03 07:00:00,0.1,-5.6,6.6,10.3,6,0.0,1026.0,64,0.0,clear
2023-04-03 08:00:00,1.6,-3.5,6.1,11.9,17,50.0,1025.9,59,0.0,variable-cloudiness
2023-04-03 09:00:00,1.9,-3.2,6.4,10.7,6,63.0,1025.9,56,0.0,cloudy-with-sunny-intervals
2023-04-03 10:00:00,2.9,-2.3,7.2,11.9,13,25.0,1025.8,50,0.0,partly-cloudy
2023-04-03 11:00:00,3.1,-2.4,8.4,12.3,357,50.0,1025.4,48,0.0,variable-cloudiness
2023-04-03 12:00:00,3.8,-1.3,7.6,12.0,11,63.0,1025.1,42,0.0,cloudy-with-sunny-intervals
2023-04-03 13:00:00,3.9,-0.8,6.8,12.5,18,75.0,1024.8,44,0.0,cloudy-with-sunny-intervals
2023-04-03 14:00:00,3.9,-0.2,5.4,9.7,4,50.0,1024.7,44,0.0,variable-cloudiness
2023-04-03 15:00:00,2.8,-1.8,5.8,9.5,21,50.0,1024.7,45,0.0,variable-cloudiness
2023-04-03 16:00:00,2.6,-2.1,5.8,9.1,13,88.0,1024.8,46,0.0,cloudy
2023-04-03 17:00:00,1.7,-2.5,4.4,8.3,26,100.0,1025.2,54,0.0,cloudy
2023-04-03 18:00:00,1.1,-3.7,5.3,8.2,10,100.0,1025.3,57,0.0,cloudy
2023-04-03 19:00:00,-0.2,-5.0,4.7,7.4,9,38.0,1025.2,70,0.0,variable-cloudiness
2023-04-03 20:00:00,-0.9,-4.6,3.0,5.1,4,63.0,1025.0,78,0.0,cloudy-with-sunny-intervals
2023-04-03 21:00:00,-0.7,-4.4,3.1,4.8,351,100.0,1024.5,77,0.0,cloudy
2023-04-03 22:00:00,-0.7,-4.0,2.6,4.0,336,100.0,1024.3,79,0.0,light-snow
2023-04-03 23:00:00,-1.1,-5.3,3.5,5.1,356,100.0,1024.3,84,0.0,light-snow
2023-04-04 00:00:00,-1.3,-6.0,4.1,6.5,2,100.0,1024.1,86,0.0,light-snow
2023-04-04 01:00:00,-1.7,-6.9,4.7,6.6,2,100.0,1023.7,85,0.0,snow
2023-04-04 02:00:00,-1.9,-6.5,3.8,5.4,354,100.0,1023.2,87,0.0,cloudy
2023-04-04 03:00:00,-1.8,-5.3,2.6,4.4,350,100.0,1023.1,87,0.0,light-snow
2023-04-04 04:00:00,-1.7,-4.6,2.1,3.8,343,100.0,1022.8,90,0.0,light-snow
2023-04-04 05:00:00,-1.6,-4.4,2.1,3.1,6,100.0,1022.7,91,0.0,light-snow
2023-04-04 06:00:00,-1.1,-4.0,2.2,3.3,4,100.0,1022.8,88,0.0,light-snow
2023-04-04 07:00:00,-0.9,-4.2,2.6,3.6,351,100.0,1022.6,89,0.1,light-snow
2023-04-04 08:00:00,-0.5,-3.6,2.5,4.8,358,100.0,1022.4,88,0.0,light-snow
2023-04-04 09:00:00,-0.3,-4.1,3.3,6.0,357,100.0,1022.1,89,0.1,light-snow
2023-04-04 10:00:00,0.4,-4.1,4.4,6.6,7,100.0,1022.2,86,0.1,light-snow
2023-04-04 11:00:00,0.8,-2.9,3.4,5.8,7,88.0,1022.1,85,0.1,light-snow
2023-04-04 12:00:00,1.4,-2.4,3.7,5.6,357,100.0,1021.7,78,0.0,snow
2023-04-04 13:00:00,1.4,-2.4,3.7,6.1,13,100.0,1021.4,77,0.0,rain
2023-04-04 14:00:00,1.1,-3.1,4.2,7.0,6,100.0,1021.5,78,0.0,light-sleet
2023-04-04 15:00:00,0.6,-3.4,3.8,5.7,357,100.0,1021.5,82,0.0,light-snow
2023-04-04 16:00:00,0.3,-3.6,3.5,5.0,353,100.0,1021.3,87,0.0,light-sleet
2023-04-04 17:00:00,0.0,-4.2,3.9,5.4,4,88.0,1021.4,87,0.1,sleet
2023-04-04 18:00:00,-0.1,-3.4,2.8,4.1,344,100.0,1021.4,91,0.0,snow
2023-04-04 19:00:00,-0.1,-3.7,3.1,5.1,338,100.0,1021.4,92,0.0,light-snow
2023-04-04 20:00:00,-0.2,-4.0,3.3,4.8,348,100.0,1021.2,91,0.0,light-snow
2023-04-04 21:00:00,-0.3,-3.6,2.7,4.4,337,100.0,1021.1,90,0.0,light-snow
2023-04-04 22:00:00,-0.4,-3.6,2.6,4.3,342,100.0,1021.0,90,0.0,snow
2023-04-04 23:00:00,-0.4,-3.7,2.7,4.4,336,100.0,1021.1,90,0.0,cloudy
2023-04-05 00:00:00,-0.4,-3.0,2.1,3.1,330,100.0,1020.9,89,0.0,cloudy
2023-04-05 01:00:00,-0.6,-3.6,2.4,3.5,303,100.0,1020.7,90,0.0,cloudy
2023-04-05 02:00:00,-0.8,-3.6,2.2,3.3,301,100.0,1020.7,90,0.0,cloudy
2023-04-05 03:00:00,-1.0,-3.1,1.6,2.4,306,100.0,1020.7,90,0.0,cloudy
2023-04-05 04:00:00,-1.2,-3.6,1.8,2.7,300,88.0,1020.8,90,0.0,snow
2023-04-05 05:00:00,-1.5,-3.6,1.6,2.4,258,75.0,1021.1,89,0.0,cloudy-with-sunny-intervals
2023-04-05 06:00:00,-1.1,-3.9,2.1,3.3,305,75.0,1021.3,86,0.0,cloudy-with-sunny-intervals
2023-04-05 07:00:00,0.3,0.3,1.1,2.2,340,63.0,1021.3,76,0.0,cloudy-with-sunny-intervals
2023-04-05 08:00:00,0.9,0.9,1.1,3.0,278,88.0,1021.6,63,0.0,cloudy
2023-04-05 09:00:00,1.3,-0.3,1.5,3.5,271,100.0,1021.8,66,0.0,cloudy
2023-04-05 10:00:00,1.9,-0.6,2.3,3.7,245,88.0,1022.2,64,0.0,cloudy
2023-04-05 11:00:00,3.4,1.4,2.1,4.3,197,38.0,1022.2,56,0.0,variable-cloudiness
2023-04-05 12:00:00,3.1,0.9,2.2,4.8,155,88.0,1022.3,57,0.0,cloudy
2023-04-05 13:00:00,3.4,3.4,0.7,1.7,332,100.0,1022.3,53,0.0,cloudy
2023-04-05 14:00:00,3.6,3.6,0.9,2.0,36,75.0,1022.5,52,0.0,cloudy-with-sunny-intervals
2023-04-05 15:00:00,4.6,4.6,1.3,2.2,28,0.0,1022.6,48,0.0,clear
2023-04-05 16:00:00,3.8,1.3,2.7,4.1,356,88.0,1023.0,52,0.0,cloudy
2023-04-05 17:00:00,3.3,1.5,1.9,3.0,4,88.0,1023.2,57,0.0,cloudy
2023-04-05 18:00:00,2.4,0.2,2.1,3.9,44,88.0,1023.9,62,0.0,cloudy
