observationTimeUtc,airTemperature,feelsLikeTemperature,windSpeed,windGust,windDirection,cloudCover,seaLevelPressure,relativeHumidity,precipitation,conditionCode
2015-05-01 00:00:00,10.3,10.3,3.6,6.6,104.0,100.0,1012.8,45,0.0,cloudy
2015-05-01 01:00:00,9.9,9.9,4.1,6.9,107.0,100.0,1012.3,46,0.0,cloudy
2015-05-01 02:00:00,9.4,9.4,2.7,4.8,99.0,100.0,1011.6,48,0.0,cloudy
2015-05-01 03:00:00,9.3,9.3,2.9,5.7,101.0,100.0,1010.8,48,0.0,cloudy
2015-05-01 04:00:00,9.2,9.2,3.1,5.7,101.0,25.0,1010.2,48,0.0,partly-cloudy
2015-05-01 05:00:00,9.1,9.1,3.2,7.4,105.0,88.0,1009.6,50,0.0,cloudy
2015-05-01 06:00:00,9.9,9.9,3.5,6.1,105.0,100.0,1008.7,49,0.0,cloudy
2015-05-01 07:00:00,11.1,11.1,3.1,5.3,108.0,100.0,1008.5,47,0.0,cloudy
2015-05-01 08:00:00,12.6,12.6,3.6,6.4,103.0,88.0,1007.9,46,0.0,cloudy
2015-05-01 09:00:00,14.8,14.8,4.8,8.9,115.0,100.0,1007.0,40,0.0,cloudy
2015-05-01 10:00:00,16.9,16.9,4.2,8.4,122.0,100.0,1006.2,36,0.0,cloudy
2015-05-01 11:00:00,17.1,17.1,4.4,8.3,119.0,50.0,1005.2,36,0.0,variable-cloudiness
2015-05-01 12:00:00,19.0,19.0,4.4,9.2,121.0,88.0,1004.6,35,0.0,cloudy
2015-05-01 13:00:00,17.5,17.5,4.9,8.7,115.0,63.0,1003.3,36,0.0,cloudy-with-sunny-intervals
2015-05-01 14:00:00,14.7,14.7,3.8,8.0,131.0,88.0,1004.2,45,0.0,light-rain
2015-05-01 15:00:00,8.8,8.8,4.6,8.8,186.0,100.0,1004.3,86,0.6,light-rain
2015-05-01 16:00:00,7.3,7.3,3.1,6.0,267.0,100.0,1004.9,91,1.6,rain
2015-05-01 17:00:00,7.2,7.2,0.1,0.7,3.0,100.0,1004.1,94,4.5,rain
2015-05-01 18:00:00,6.9,6.9,2.5,4.9,252.0,100.0,1004.1,94,0.2,rain
2015-05-01 19:00:00,6.8,6.8,2.5,4.9,245.0,100.0,1003.9,94,0.0,cloudy
2015-05-01 20:00:00,6.3,6.3,3.6,7.3,243.0,88.0,1003.8,92,0.0,cloudy
2015-05-01 21:00:00,5.7,5.7,4.1,7.3,255.0,100.0,1003.7,86,0.0,cloudy
2015-05-01 22:00:00,5.5,5.5,4.1,7.2,239.0,100.0,1003.7,86,0.0,cloudy
2015-05-01 23:00:00,5.8,5.8,3.9,8.0,236.0,100.0,1003.5,83,0.0,cloudy
2015-05-02 00:00:00,5.9,5.9,3.9,7.2,230.0,100.0,1003.6,80,0.0,cloudy
2015-05-02 01:00:00,6.1,6.1,4.1,8.7,209.0,100.0,1003.3,85,0.0,cloudy
2015-05-02 02:00:00,5.6,5.6,5.2,10.4,236.0,75.0,1003.3,83,0.0,cloudy-with-sunny-intervals
2015-05-02 03:00:00,6.0,6.0,4.9,9.2,226.0,100.0,1003.2,83,0.0,cloudy
2015-05-02 04:00:00,6.0,6.0,3.8,6.8,197.0,88.0,1003.0,82,0.0,cloudy
2015-05-02 05:00:00,6.7,6.7,6.4,11.5,185.0,88.0,1003.1,87,0.0,cloudy
2015-05-02 06:00:00,7.2,7.2,5.2,11.0,208.0,88.0,1003.2,83,0.0,cloudy
2015-05-02 07:00:00,8.3,8.3,5.4,11.4,204.0,63.0,1003.3,80,0.0,cloudy-with-sunny-intervals
2015-05-02 08:00:00,8.7,8.7,6.3,14.2,190.0,88.0,1003.5,77,0.0,cloudy
2015-05-02 09:00:00,7.5,7.5,6.9,14.5,200.0,88.0,1003.7,81,0.0,cloudy
2015-05-02 10:00:00,7.4,7.4,9.3,16.5,198.0,100.0,1003.8,81,0.0,light-rain
2015-05-02 11:00:00,5.8,5.8,7.0,12.8,235.0,100.0,1004.6,92,1.1,light-rain
2015-05-02 12:00:00,6.2,6.2,6.9,11.9,234.0,100.0,1005.0,90,0.0,light-rain
2015-05-02 13:00:00,6.6,6.6,7.1,12.3,250.0,100.0,1005.8,85,0.0,cloudy
2015-05-02 14:00:00,7.0,7.0,6.1,11.4,237.0,88.0,1006.3,84,0.0,cloudy
2015-05-02 15:00:00,6.3,6.3,6.2,11.0,249.0,100.0,1006.8,87,0.0,light-rain
2015-05-02 16:00:00,6.3,6.3,6.6,10.6,252.0,100.0,1007.4,87,0.0,cloudy
2015-05-02 17:00:00,6.3,6.3,6.5,10.3,257.0,100.0,1007.9,88,0.0,light-rain
