observationTimeUtc,airTemperature,feelsLikeTemperature,windSpeed,windGust,windDirection,cloudCover,seaLevelPressure,relativeHumidity,precipitation,conditionCode
2017-03-01 00:00:00,2.3,-0.2,2.4,4.1,100.0,88.0,997.4,92,0.0,mist
2017-03-01 01:00:00,2.3,-1.2,3.6,5.8,101.0,88.0,996.6,93,0.0,mist
2017-03-01 02:00:00,2.5,0.6,1.9,3.2,93.0,88.0,995.9,92,0.0,mist
2017-03-01 03:00:00,2.3,0.3,1.9,3.6,85.0,100.0,995.5,92,0.0,mist
2017-03-01 04:00:00,3.0,-0.7,4.1,7.4,97.0,88.0,995.3,92,0.0,cloudy
2017-03-01 05:00:00,5.0,0.6,6.7,11.5,104.0,100.0,995.2,81,0.0,rain
2017-03-01 06:00:00,3.5,1.8,1.8,3.6,67.0,100.0,994.8,90,0.4,light-rain
2017-03-01 07:00:00,3.8,1.1,2.9,7.1,102.0,100.0,994.7,92,1.4,light-rain
2017-03-01 08:00:00,3.8,1.7,2.3,6.0,129.0,100.0,994.5,92,1.0,light-rain
2017-03-01 09:00:00,3.4,-0.5,4.7,6.9,162.0,100.0,994.6,92,0.0,rain
2017-03-01 10:00:00,3.8,0.6,3.7,6.3,178.0,100.0,995.0,92,0.0,mist
2017-03-01 11:00:00,3.7,0.3,3.9,6.3,194.0,88.0,995.5,91,0.0,mist
2017-03-01 12:00:00,4.8,2.2,3.1,5.9,194.0,88.0,996.4,85,0.0,mist
2017-03-01 13:00:00,4.4,2.9,1.8,4.8,203.0,100.0,996.7,87,0.0,cloudy
2017-03-01 14:00:00,3.8,0.6,3.7,6.6,245.0,88.0,997.8,88,0.0,cloudy
2017-03-01 15:00:00,3.3,0.0,3.7,6.6,228.0,100.0,998.7,88,0.0,cloudy
2017-03-01 16:00:00,3.1,0.3,2.9,6.0,213.0,100.0,999.4,89,0.0,cloudy
2017-03-01 17:00:00,2.9,0.1,2.9,5.7,208.0,100.0,1000.1,88,0.0,cloudy
2017-03-01 18:00:00,2.6,0.6,2.0,4.1,200.0,88.0,1000.2,87,0.0,cloudy
2017-03-01 19:00:00,2.4,0.2,2.1,4.1,203.0,88.0,1000.3,89,0.0,cloudy
2017-03-01 20:00:00,3.0,-1.3,5.2,8.3,162.0,100.0,1000.4,89,0.0,cloudy
2017-03-01 21:00:00,2.9,-0.6,3.8,6.7,169.0,100.0,1000.9,88,0.0,cloudy
2017-03-01 22:00:00,3.0,-0.2,3.4,6.2,160.0,100.0,1000.9,85,0.0,cloudy
2017-03-01 23:00:00,2.7,-0.8,3.8,6.5,158.0,88.0,1000.9,85,0.0,cloudy
2017-03-02 00:00:00,2.6,-1.0,3.8,6.5,155.0,100.0,1000.8,85,0.0,cloudy
2017-03-02 01:00:00,2.6,-0.8,3.6,6.0,156.0,100.0,1000.7,86,0.0,cloudy
2017-03-02 02:00:00,2.5,-0.7,3.2,5.6,166.0,88.0,1000.5,88,0.0,cloudy
2017-03-02 03:00:00,2.6,-0.7,3.4,5.3,157.0,100.0,1000.4,89,0.0,cloudy
2017-03-02 04:00:00,2.4,-1.3,4.0,5.6,164.0,13.0,1000.4,89,0.0,partly-cloudy
2017-03-02 05:00:00,2.2,-0.5,2.6,4.1,167.0,13.0,1000.6,91,0.0,mist
2017-03-02 06:00:00,2.4,-0.1,2.4,4.6,183.0,88.0,1001.0,91,0.0,mist
2017-03-02 07:00:00,2.6,-0.5,3.1,4.9,164.0,100.0,1001.2,91,0.0,mist
2017-03-02 08:00:00,3.5,1.6,2.0,3.4,170.0,88.0,1001.3,89,0.0,mist
2017-03-02 09:00:00,3.3,1.4,2.0,4.7,146.0,88.0,1001.2,90,0.0,mist
2017-03-02 10:00:00,4.0,2.1,2.1,5.3,139.0,100.0,1000.8,85,0.0,mist
2017-03-02 11:00:00,2.8,-0.4,3.3,5.2,165.0,,1000.3,89,0.0,mist
2017-03-02 12:00:00,2.3,0.2,2.0,4.2,179.0,,999.8,91,0.0,fog
2017-03-02 13:00:00,2.0,2.0,0.2,0.8,175.0,,998.8,92,0.0,fog
2017-03-02 14:00:00,3.0,3.0,0.4,1.4,95.0,88.0,998.2,93,0.0,fog
2017-03-02 15:00:00,5.1,5.1,2.4,4.5,91.0,88.0,998.0,76,0.0,cloudy
2017-03-02 16:00:00,4.7,2.5,2.5,5.0,92.0,100.0,997.7,79,0.0,light-rain
2017-03-02 17:00:00,4.2,3.0,1.5,3.0,57.0,100.0,997.8,82,0.0,light-rain
2017-03-02 18:00:00,3.7,3.7,0.8,1.4,31.0,100.0,998.2,87,0.2,light-rain
2017-03-02 19:00:00,2.9,2.9,0.3,0.7,326.0,100.0,998.8,91,0.8,light-rain
2017-03-02 20:00:00,2.6,2.6,0.7,1.4,321.0,100.0,999.5,92,0.2,light-rain
2017-03-02 21:00:00,1.8,0.3,1.5,2.7,284.0,75.0,1000.1,92,0.0,rain-at-times
2017-03-02 22:00:00,1.8,-0.5,2.1,5.0,312.0,100.0,1001.1,92,0.0,mist
2017-03-02 23:00:00,1.7,1.7,1.3,2.6,316.0,88.0,1001.9,93,0.0,mist
2017-03-03 00:00:00,1.5,1.5,1.4,3.5,283.0,100.0,1002.6,93,0.0,mist
2017-03-03 01:00:00,1.8,1.8,0.6,2.0,268.0,100.0,1003.0,93,0.2,light-rain
2017-03-03 02:00:00,2.0,-1.0,2.9,4.7,259.0,88.0,1003.4,93,0.3,rain
2017-03-03 03:00:00,2.4,-0.5,2.8,5.4,241.0,100.0,1003.9,92,0.0,rain
2017-03-03 04:00:00,2.7,-1.3,4.5,7.7,247.0,100.0,1004.1,92,0.5,rain
2017-03-03 05:00:00,2.4,-0.9,3.4,5.7,262.0,100.0,1004.6,90,0.0,cloudy
2017-03-03 06:00:00,2.1,-1.0,3.0,4.8,258.0,50.0,1005.1,90,0.0,variable-cloudiness
2017-03-03 07:00:00,2.8,-0.2,3.1,5.7,238.0,100.0,1005.9,91,0.0,cloudy
2017-03-03 08:00:00,3.2,-0.5,4.3,8.0,246.0,100.0,1006.2,88,0.0,cloudy
2017-03-03 09:00:00,3.5,-0.3,4.5,8.7,233.0,100.0,1006.7,90,0.0,cloudy
2017-03-03 10:00:00,3.6,-0.4,5.0,8.3,231.0,100.0,1007.0,89,0.0,cloudy
2017-03-03 11:00:00,3.7,-0.2,4.8,8.7,236.0,100.0,1007.5,88,0.0,cloudy
2017-03-03 12:00:00,4.8,0.7,5.8,10.8,231.0,100.0,1007.7,82,0.0,cloudy
2017-03-03 13:00:00,5.1,5.1,4.3,7.7,222.0,75.0,1007.9,79,0.0,cloudy-with-sunny-intervals
2017-03-03 14:00:00,4.1,-0.1,5.7,10.0,228.0,88.0,1008.1,85,0.0,cloudy
2017-03-03 15:00:00,3.9,0.0,5.0,10.9,222.0,88.0,1008.3,85,0.0,cloudy
2017-03-03 16:00:00,3.4,0.0,3.8,7.9,217.0,100.0,1008.5,88,0.0,cloudy
2017-03-03 17:00:00,3.4,0.1,3.7,7.4,204.0,100.0,1008.7,89,0.0,cloudy
2017-03-03 18:00:00,3.4,-0.2,4.2,7.2,194.0,100.0,1008.7,89,0.0,cloudy
2017-03-03 19:00:00,3.4,-0.2,4.1,7.2,184.0,88.0,1008.5,88,0.0,cloudy
2017-03-03 20:00:00,3.7,0.5,3.6,7.2,187.0,88.0,1008.5,86,0.0,cloudy
2017-03-03 21:00:00,3.6,0.1,4.1,8.1,212.0,100.0,1008.8,85,0.0,light-rain
2017-03-03 22:00:00,3.9,1.0,3.2,7.4,275.0,100.0,1008.7,79,0.3,light-rain
2017-03-03 23:00:00,3.3,3.3,0.9,2.6,273.0,100.0,1008.3,88,0.2,light-rain
2017-03-04 00:00:00,3.2,1.0,2.3,4.4,149.0,88.0,1008.0,87,0.0,cloudy
2017-03-04 01:00:00,3.2,0.3,3.0,5.2,170.0,88.0,1007.8,88,0.0,cloudy
2017-03-04 02:00:00,3.1,0.7,2.4,4.6,148.0,100.0,1007.3,87,0.0,cloudy
2017-03-04 03:00:00,3.0,1.1,1.9,4.3,143.0,88.0,1007.0,85,0.0,cloudy
2017-03-04 04:00:00,1.8,-1.8,3.6,5.7,101.0,88.0,1006.7,86,0.0,cloudy
2017-03-04 05:00:00,2.1,-0.1,2.1,3.9,113.0,88.0,1006.8,83,0.0,cloudy
2017-03-04 06:00:00,2.1,-0.7,2.7,4.8,105.0,38.0,1006.4,80,0.0,variable-cloudiness
2017-03-04 07:00:00,2.2,-0.1,2.2,4.1,75.0,38.0,1006.1,81,0.0,variable-cloudiness
2017-03-04 08:00:00,3.7,1.1,2.8,4.9,83.0,0.0,1005.5,75,0.0,clear
2017-03-04 09:00:00,5.9,5.9,2.6,4.8,117.0,100.0,1005.6,64,0.0,cloudy
2017-03-04 10:00:00,6.2,6.2,2.8,6.4,125.0,88.0,1005.4,61,0.0,cloudy
2017-03-04 11:00:00,5.9,5.9,2.0,4.3,148.0,88.0,1004.9,63,0.0,cloudy
2017-03-04 12:00:00,7.1,7.1,1.1,3.2,133.0,100.0,1004.5,60,0.0,cloudy
2017-03-04 13:00:00,8.3,8.3,1.5,3.2,132.0,88.0,1004.4,59,0.0,cloudy
2017-03-04 14:00:00,7.6,7.6,1.4,2.9,102.0,100.0,1004.2,62,0.0,cloudy
2017-03-04 15:00:00,7.6,7.6,1.2,3.6,121.0,88.0,1004.1,64,0.0,cloudy
2017-03-04 16:00:00,4.7,4.7,0.3,1.2,158.0,88.0,1004.5,76,0.0,cloudy
2017-03-04 17:00:00,5.7,5.7,0.9,1.8,64.0,100.0,1004.7,77,0.0,cloudy
2017-03-04 18:00:00,5.9,5.9,1.4,2.4,56.0,100.0,1004.2,75,0.0,cloudy
2017-03-04 19:00:00,5.3,5.3,0.9,1.6,66.0,88.0,1004.8,79,0.0,cloudy
2017-03-04 20:00:00,4.7,3.0,2.0,3.6,49.0,88.0,1004.4,83,0.0,cloudy
2017-03-04 21:00:00,4.6,3.0,1.9,3.4,68.0,100.0,1004.2,83,0.0,cloudy
2017-03-04 22:00:00,4.3,2.2,2.4,3.8,54.0,88.0,1004.0,83,0.0,cloudy
2017-03-04 23:00:00,4.2,1.9,2.5,4.6,46.0,88.0,1003.5,83,0.0,cloudy
2017-03-05 00:00:00,3.7,1.2,2.7,5.7,56.0,88.0,1003.3,85,0.0,cloudy
2017-03-05 01:00:00,3.7,0.9,3.0,5.6,56.0,100.0,1003.2,84,0.0,cloudy
2017-03-05 02:00:00,3.9,0.5,4.0,7.1,48.0,100.0,1002.8,82,0.0,cloudy
2017-03-05 03:00:00,3.7,0.6,3.5,7.2,58.0,100.0,1003.0,82,0.0,cloudy
2017-03-05 04:00:00,3.5,0.0,4.0,7.1,56.0,75.0,1003.0,83,0.0,cloudy-with-sunny-intervals
2017-03-05 05:00:00,3.5,0.0,4.0,8.7,57.0,88.0,1003.3,82,0.0,cloudy
2017-03-05 06:00:00,3.2,-0.5,4.2,7.8,58.0,13.0,1003.7,83,0.0,partly-cloudy
2017-03-05 07:00:00,3.5,-0.6,5.1,9.1,55.0,0.0,1003.3,81,0.0,clear
2017-03-05 08:00:00,4.2,0.1,5.5,11.3,56.0,75.0,1002.8,79,0.0,cloudy-with-sunny-intervals
2017-03-05 09:00:00,5.8,5.8,5.5,11.1,55.0,25.0,1002.6,72,0.0,partly-cloudy
2017-03-05 10:00:00,6.9,6.9,5.8,11.6,62.0,0.0,1002.6,68,0.0,clear
2017-03-05 11:00:00,6.5,6.5,6.2,11.2,53.0,63.0,1002.0,69,0.0,cloudy-with-sunny-intervals
2017-03-05 12:00:00,6.2,6.2,4.8,9.9,59.0,88.0,1002.2,70,0.0,cloudy
2017-03-05 13:00:00,5.8,5.8,4.1,8.6,57.0,88.0,1002.4,73,0.0,cloudy
2017-03-05 14:00:00,4.9,1.3,4.7,9.0,62.0,100.0,1002.6,78,0.0,light-rain
2017-03-05 15:00:00,4.0,0.4,4.3,9.9,62.0,100.0,1003.0,84,0.0,light-rain
2017-03-05 16:00:00,3.4,-0.5,4.6,8.8,63.0,100.0,1003.7,86,0.2,light-rain
2017-03-05 17:00:00,3.1,-0.4,3.9,7.8,60.0,100.0,1004.2,88,0.0,light-rain
2017-03-05 18:00:00,2.8,-0.5,3.5,6.8,58.0,100.0,1004.6,90,1.0,light-rain
2017-03-05 19:00:00,2.5,-1.1,3.8,7.3,65.0,100.0,1004.7,91,1.0,light-rain
2017-03-05 20:00:00,2.1,-1.9,4.3,7.8,63.0,100.0,1004.8,91,0.0,light-rain
2017-03-05 21:00:00,1.9,-1.8,3.7,7.2,63.0,100.0,1004.9,90,0.0,cloudy
2017-03-05 22:00:00,1.7,-1.9,3.5,7.8,70.0,100.0,1005.1,90,0.0,cloudy
2017-03-05 23:00:00,1.3,-2.9,4.3,9.7,63.0,100.0,1005.1,90,0.0,cloudy
2017-03-06 00:00:00,1.0,-3.3,4.4,8.9,66.0,100.0,1005.5,90,0.0,cloudy
2017-03-06 01:00:00,0.6,-4.3,5.3,9.0,65.0,100.0,1005.5,91,0.0,cloudy
2017-03-06 02:00:00,0.4,-4.1,4.5,8.9,65.0,100.0,1005.4,90,0.0,cloudy
2017-03-06 03:00:00,0.1,-4.1,3.9,6.9,60.0,100.0,1005.4,90,0.0,cloudy
2017-03-06 04:00:00,0.0,-4.5,4.3,8.9,61.0,100.0,1005.6,89,0.0,cloudy
2017-03-06 05:00:00,-0.3,-4.9,4.4,9.0,58.0,100.0,1005.8,90,0.0,cloudy
2017-03-06 06:00:00,-0.4,-4.8,4.1,8.0,56.0,100.0,1006.4,88,0.0,cloudy
2017-03-06 07:00:00,-0.4,-4.9,4.2,7.9,56.0,100.0,1006.3,87,0.0,cloudy
2017-03-06 08:00:00,-0.3,-4.8,4.2,10.0,50.0,100.0,1005.9,83,0.0,cloudy
2017-03-06 09:00:00,-0.3,-4.9,4.3,9.5,54.0,88.0,1005.4,81,0.0,cloudy
2017-03-06 10:00:00,-0.2,-4.9,4.6,11.1,62.0,88.0,1005.3,79,0.0,cloudy
2017-03-06 11:00:00,-0.2,-5.3,5.3,11.0,55.0,88.0,1004.6,77,0.0,cloudy
2017-03-06 12:00:00,-0.3,-6.2,6.8,12.0,50.0,88.0,1004.2,76,0.0,light-snow
2017-03-06 13:00:00,-0.6,-6.3,6.2,11.0,45.0,100.0,1003.9,77,0.0,light-snow
2017-03-06 14:00:00,-1.2,-7.0,6.0,11.2,44.0,100.0,1003.8,80,0.3,light-snow
2017-03-06 15:00:00,-1.7,-7.2,5.2,10.5,45.0,100.0,1003.9,87,1.2,snow
2017-03-06 16:00:00,-1.8,-6.8,4.4,9.5,36.0,100.0,1004.0,89,2.4,snow
2017-03-06 17:00:00,-1.9,-6.7,4.1,10.5,31.0,100.0,1004.0,89,1.2,snow
2017-03-06 18:00:00,-1.9,-7.0,4.6,10.3,32.0,100.0,1003.6,89,1.5,snow
2017-03-06 19:00:00,-1.7,-7.0,5.0,9.7,41.0,100.0,1003.4,85,0.1,light-snow
2017-03-06 20:00:00,-1.8,-7.1,4.9,9.4,42.0,100.0,1002.9,85,0.1,light-snow
2017-03-06 21:00:00,-2.1,-7.3,4.7,9.3,45.0,100.0,1002.7,88,0.5,light-snow
2017-03-06 22:00:00,-2.0,-6.4,3.6,7.9,43.0,100.0,1002.9,86,0.5,light-snow
2017-03-06 23:00:00,-2.1,-6.3,3.3,6.9,45.0,100.0,1002.8,87,0.5,freezing-rain
2017-03-07 00:00:00,-2.1,-6.4,3.4,9.0,36.0,100.0,1002.9,88,0.6,light-snow
2017-03-07 01:00:00,-2.1,-6.2,3.2,6.6,36.0,100.0,1002.9,88,0.3,light-snow
2017-03-07 02:00:00,-2.1,-4.6,1.8,4.7,32.0,100.0,1002.6,89,0.3,snow-showers
2017-03-07 03:00:00,-2.0,-4.8,2.0,5.0,39.0,100.0,1002.8,90,0.3,light-snow
2017-03-07 04:00:00,-1.8,-5.5,2.8,6.2,51.0,100.0,1002.9,90,0.3,light-snow
2017-03-07 05:00:00,-1.5,-5.1,2.8,5.0,53.0,100.0,1003.1,91,0.5,light-snow
2017-03-07 06:00:00,-1.1,-4.0,2.2,4.3,59.0,100.0,1003.6,91,0.2,light-snow
2017-03-07 07:00:00,-0.5,-2.5,1.6,2.9,93.0,100.0,1004.4,91,0.0,freezing-rain
2017-03-07 08:00:00,0.0,-3.0,2.5,5.4,125.0,100.0,1005.2,87,0.0,cloudy
2017-03-07 09:00:00,0.3,-3.4,3.3,6.9,119.0,100.0,1005.7,85,0.0,cloudy
2017-03-07 10:00:00,0.5,-2.9,3.0,6.3,116.0,100.0,1006.4,84,0.0,cloudy
2017-03-07 11:00:00,0.6,-3.1,3.4,6.6,119.0,100.0,1007.1,82,0.0,cloudy
2017-03-07 12:00:00,1.0,-2.8,3.6,7.1,133.0,100.0,1007.7,77,0.0,light-rain
2017-03-07 13:00:00,1.1,-1.8,2.6,5.8,131.0,100.0,1008.4,85,0.0,snow
2017-03-07 14:00:00,1.3,-1.3,2.3,6.2,133.0,100.0,1008.8,84,0.0,cloudy
2017-03-07 15:00:00,1.6,-2.0,3.6,6.6,177.0,100.0,1009.4,81,0.0,rain
2017-03-07 16:00:00,1.4,-2.7,4.2,9.0,189.0,100.0,1010.1,81,0.0,cloudy
2017-03-07 17:00:00,0.9,-3.8,5.0,10.8,179.0,88.0,1010.5,86,0.0,snow-showers
2017-03-07 18:00:00,1.1,-2.7,3.7,7.9,198.0,63.0,1011.0,84,0.0,cloudy-with-sunny-intervals
2017-03-07 19:00:00,1.1,-3.4,4.7,9.7,210.0,63.0,1011.8,83,0.0,light-snow-at-times
2017-03-07 20:00:00,1.2,-3.5,5.1,10.2,208.0,38.0,1012.5,82,0.0,rain-showers
2017-03-07 21:00:00,1.3,-3.6,5.5,10.4,223.0,88.0,1013.3,78,0.0,cloudy
2017-03-07 22:00:00,0.8,-4.1,5.4,9.6,209.0,88.0,1014.3,83,0.0,light-rain
2017-03-07 23:00:00,1.0,-4.0,5.7,10.3,199.0,75.0,1015.2,76,0.0,rain-at-times
2017-03-08 00:00:00,0.9,-3.8,5.0,9.4,210.0,88.0,1016.2,77,0.0,rain
2017-03-08 01:00:00,0.8,-3.7,4.7,9.2,218.0,88.0,1016.8,81,0.0,rain
2017-03-08 02:00:00,0.4,-3.9,4.2,8.0,212.0,100.0,1017.6,86,0.0,snow
2017-03-08 03:00:00,1.4,-3.0,4.7,9.1,220.0,100.0,1018.5,69,0.0,rain
2017-03-08 04:00:00,1.6,-2.8,4.8,8.5,226.0,100.0,1018.8,72,0.0,cloudy
2017-03-08 05:00:00,1.3,-3.6,5.5,9.4,194.0,100.0,1019.4,80,0.0,light-rain
2017-03-08 06:00:00,1.9,-3.4,6.8,12.1,195.0,100.0,1020.2,74,0.0,rain
2017-03-08 07:00:00,1.2,-3.1,4.5,9.5,212.0,100.0,1020.7,80,0.0,light-rain
2017-03-08 08:00:00,1.8,-2.8,5.2,8.5,193.0,100.0,1021.3,73,0.0,cloudy
2017-03-08 09:00:00,1.6,-1.8,3.3,6.2,214.0,100.0,1021.7,77,0.0,cloudy
2017-03-08 10:00:00,1.3,-3.3,5.1,9.1,169.0,100.0,1022.2,82,0.0,light-rain
2017-03-08 11:00:00,1.9,-2.8,5.5,10.9,170.0,100.0,1022.8,78,0.0,cloudy
2017-03-08 12:00:00,1.9,-2.7,5.2,9.1,172.0,100.0,1023.0,79,0.0,light-rain
2017-03-08 13:00:00,2.0,-2.5,5.2,10.0,173.0,100.0,1023.2,80,0.0,light-rain
2017-03-08 14:00:00,2.2,-1.9,4.5,7.9,196.0,100.0,1023.2,70,0.0,cloudy
2017-03-08 15:00:00,2.0,-1.8,3.9,8.6,201.0,100.0,1023.0,68,0.0,cloudy
2017-03-08 16:00:00,2.1,-2.3,5.0,7.2,164.0,100.0,1022.7,79,0.0,rain
2017-03-08 17:00:00,1.7,-1.4,2.9,6.9,131.0,100.0,1022.3,77,0.0,cloudy
2017-03-08 18:00:00,1.9,-1.8,3.7,7.2,127.0,100.0,1022.2,77,0.0,cloudy
2017-03-08 19:00:00,1.9,-1.1,2.9,5.9,123.0,100.0,1022.0,79,0.0,cloudy
2017-03-08 20:00:00,2.2,-0.6,2.7,6.1,131.0,100.0,1021.9,76,0.0,cloudy
2017-03-08 21:00:00,2.3,-0.3,2.5,5.6,131.0,100.0,1021.7,75,0.0,cloudy
2017-03-08 22:00:00,2.1,-0.9,2.9,5.1,124.0,100.0,1021.1,77,0.0,cloudy
2017-03-08 23:00:00,2.0,-1.3,3.2,6.4,120.0,100.0,1020.6,79,0.0,cloudy
2017-03-09 00:00:00,2.3,-0.7,2.9,7.5,131.0,100.0,1020.7,76,0.0,cloudy
2017-03-09 01:00:00,2.1,-1.0,3.0,6.3,113.0,100.0,1019.6,77,0.0,cloudy
2017-03-09 02:00:00,2.0,-1.1,3.0,6.7,111.0,100.0,1019.5,76,0.0,cloudy
2017-03-09 03:00:00,1.8,-1.0,2.6,5.6,114.0,100.0,1019.6,76,0.0,cloudy
2017-03-09 04:00:00,1.5,-2.2,3.6,6.1,101.0,88.0,1019.3,76,0.0,cloudy
2017-03-09 05:00:00,1.0,-3.1,4.0,6.9,100.0,100.0,1018.7,78,0.0,cloudy
2017-03-09 06:00:00,1.1,-2.6,3.5,6.1,100.0,100.0,1018.4,77,0.0,cloudy
2017-03-09 07:00:00,1.1,-2.7,3.7,5.9,103.0,88.0,1018.7,79,0.0,cloudy
2017-03-09 08:00:00,2.1,-1.8,4.1,6.6,105.0,88.0,1018.2,76,0.0,cloudy
2017-03-09 09:00:00,2.8,-0.6,3.6,6.6,106.0,88.0,1017.7,74,0.0,cloudy
2017-03-09 10:00:00,3.5,0.9,2.8,5.5,123.0,88.0,1017.4,73,0.0,cloudy
2017-03-09 11:00:00,3.8,1.3,2.7,5.3,128.0,100.0,1017.4,73,0.0,cloudy
2017-03-09 12:00:00,3.9,1.7,2.4,4.4,117.0,100.0,1016.9,73,0.0,cloudy
2017-03-09 13:00:00,4.6,2.8,2.1,4.5,115.0,100.0,1016.1,72,0.0,cloudy
2017-03-09 14:00:00,4.6,2.9,2.0,3.6,122.0,100.0,1015.8,73,0.0,cloudy
2017-03-09 15:00:00,4.7,3.3,1.7,3.4,110.0,100.0,1015.4,72,0.0,cloudy
2017-03-09 16:00:00,3.9,2.6,1.6,2.8,128.0,100.0,1015.2,76,0.0,mist
2017-03-09 17:00:00,3.7,2.5,1.5,2.6,127.0,100.0,1015.2,78,0.0,mist
2017-03-09 18:00:00,2.8,2.8,0.5,1.4,127.0,100.0,1015.1,83,0.0,mist
2017-03-09 19:00:00,2.5,2.5,0.8,1.5,123.0,100.0,1015.1,84,0.0,mist
2017-03-09 20:00:00,2.3,2.3,0.7,1.4,122.0,100.0,1014.7,85,0.0,mist
2017-03-09 21:00:00,2.3,2.3,0.6,1.2,108.0,100.0,1014.6,86,0.0,mist
2017-03-09 22:00:00,2.2,2.2,0.7,1.5,129.0,88.0,1014.6,88,0.0,mist
2017-03-09 23:00:00,1.2,1.2,0.6,1.5,119.0,88.0,1014.6,90,0.0,mist
2017-03-10 00:00:00,0.6,0.6,0.0,0.0,,100.0,1014.7,92,0.0,mist
2017-03-10 01:00:00,0.6,0.6,0.0,0.3,123.0,100.0,1014.6,92,0.0,mist
2017-03-10 02:00:00,1.2,1.2,0.2,0.9,143.0,100.0,1014.4,92,0.0,mist
2017-03-10 03:00:00,1.1,1.1,0.0,0.0,146.0,100.0,1014.3,92,0.0,mist
2017-03-10 04:00:00,1.5,1.5,0.2,0.5,128.0,100.0,1014.6,92,0.0,mist
2017-03-10 05:00:00,1.5,1.5,0.3,0.8,135.0,100.0,1015.1,92,0.0,mist
2017-03-10 06:00:00,1.4,1.4,0.3,1.0,130.0,100.0,1015.6,92,0.0,mist
2017-03-10 07:00:00,2.0,2.0,0.4,0.9,141.0,,1016.1,92,0.0,mist
2017-03-10 08:00:00,2.9,2.9,0.9,1.7,147.0,63.0,1016.4,88,0.0,mist
2017-03-10 09:00:00,2.8,2.8,0.7,1.3,166.0,100.0,1016.7,90,0.0,mist
2017-03-10 10:00:00,3.5,3.5,1.0,2.0,177.0,100.0,1017.0,91,0.0,cloudy
2017-03-10 11:00:00,3.1,1.0,2.1,3.6,165.0,,1016.9,91,0.0,rain
2017-03-10 12:00:00,4.1,2.2,2.1,3.7,168.0,88.0,1017.1,88,0.0,cloudy
2017-03-10 13:00:00,3.5,3.5,1.3,2.9,172.0,100.0,1017.5,90,0.0,cloudy
2017-03-10 14:00:00,3.0,0.9,2.1,3.5,164.0,100.0,1017.8,92,0.0,cloudy
2017-03-10 15:00:00,3.0,1.3,1.8,2.9,152.0,100.0,1017.7,93,0.0,mist
2017-03-10 16:00:00,3.0,1.3,1.8,3.4,148.0,100.0,1018.0,93,0.0,mist
