observationTimeUtc,airTemperature,feelsLikeTemperature,windSpeed,windGust,windDirection,cloudCover,seaLevelPressure,relativeHumidity,precipitation,conditionCode
2016-09-01 00:00:00,17.5,17.5,2.7,6.4,177.0,0.0,1021.0,84,0.0,clear
2016-09-01 01:00:00,17.8,17.8,3.7,7.3,171.0,0.0,1020.7,81,0.0,clear
2016-09-01 02:00:00,17.8,17.8,3.4,6.0,156.0,0.0,1020.4,86,0.0,clear
2016-09-01 03:00:00,16.4,16.4,2.2,6.7,151.0,0.0,1020.1,92,0.0,clear
2016-09-01 04:00:00,17.5,17.5,3.0,6.4,175.0,0.0,1019.6,87,0.0,clear
2016-09-01 05:00:00,18.0,18.0,3.1,6.7,178.0,0.0,1019.5,85,0.0,clear
2016-09-01 06:00:00,18.7,18.7,2.8,5.5,171.0,0.0,1019.3,83,0.0,clear
2016-09-01 07:00:00,19.3,19.3,3.5,6.1,170.0,0.0,1019.3,82,0.0,clear
2016-09-01 08:00:00,19.9,19.9,3.6,6.0,169.0,0.0,1019.4,79,0.0,clear
2016-09-01 09:00:00,20.7,20.7,3.0,5.7,170.0,0.0,1019.5,76,0.0,clear
2016-09-01 10:00:00,21.4,21.4,2.6,6.0,178.0,0.0,1019.2,74,0.0,clear
2016-09-01 11:00:00,20.9,20.9,3.5,5.8,169.0,0.0,1018.6,74,0.0,clear
2016-09-01 12:00:00,21.7,21.7,3.1,5.8,177.0,0.0,1018.1,70,0.0,clear
2016-09-01 13:00:00,21.9,21.9,2.7,5.5,179.0,0.0,1017.6,69,0.0,clear
2016-09-01 14:00:00,21.7,21.7,2.9,6.2,178.0,0.0,1017.4,68,0.0,clear
2016-09-01 15:00:00,20.8,20.8,2.7,5.0,194.0,0.0,1017.2,71,0.0,clear
2016-09-01 16:00:00,20.8,20.8,2.1,4.5,192.0,0.0,1016.6,69,0.0,clear
2016-09-01 17:00:00,19.8,19.8,1.9,4.8,186.0,0.0,1016.4,74,0.0,clear
2016-09-01 18:00:00,19.3,19.3,2.4,5.6,246.0,63.0,1016.4,76,0.0,cloudy-with-sunny-intervals
2016-09-01 19:00:00,18.3,18.3,2.0,4.1,240.0,88.0,1016.3,85,0.0,cloudy
2016-09-01 20:00:00,18.3,18.3,3.0,5.8,260.0,38.0,1016.5,80,0.0,variable-cloudiness
2016-09-01 21:00:00,18.2,18.2,3.6,7.3,253.0,75.0,1016.4,79,0.0,cloudy-with-sunny-intervals
2016-09-01 22:00:00,18.0,18.0,3.2,6.7,248.0,0.0,1016.1,82,0.0,clear
2016-09-01 23:00:00,17.9,17.9,3.6,6.9,257.0,38.0,1015.9,81,0.0,variable-cloudiness
2016-09-02 00:00:00,17.9,17.9,4.1,7.0,266.0,0.0,1015.7,78,0.0,clear
2016-09-02 01:00:00,17.9,17.9,4.0,7.8,264.0,13.0,1015.5,76,0.0,partly-cloudy
2016-09-02 02:00:00,17.8,17.8,3.6,7.0,260.0,88.0,1015.4,80,0.0,cloudy
2016-09-02 03:00:00,17.6,17.6,3.8,6.5,257.0,50.0,1015.5,79,0.0,variable-cloudiness
2016-09-02 04:00:00,17.4,17.4,3.3,6.4,272.0,88.0,1015.7,78,0.0,cloudy
2016-09-02 05:00:00,17.2,17.2,3.4,5.7,270.0,88.0,1015.8,76,0.0,cloudy
2016-09-02 06:00:00,17.5,17.5,3.5,6.9,273.0,25.0,1016.2,75,0.0,partly-cloudy
2016-09-02 07:00:00,17.3,17.3,3.3,6.8,276.0,13.0,1016.5,75,0.0,partly-cloudy
2016-09-02 08:00:00,18.3,18.3,3.2,7.2,276.0,25.0,1016.8,69,0.0,partly-cloudy
2016-09-02 09:00:00,19.1,19.1,3.2,5.9,266.0,13.0,1017.1,63,0.0,partly-cloudy
2016-09-02 10:00:00,18.9,18.9,3.2,5.7,247.0,0.0,1016.7,59,0.0,clear
