observationTimeUtc,airTemperature,feelsLikeTemperature,windSpeed,windGust,windDirection,cloudCover,seaLevelPressure,relativeHumidity,precipitation,conditionCode
2016-09-01 00:00:00,13.4,13.4,0.2,1.6,208,88.0,1023.0,97,0.0,mist
2016-09-01 01:00:00,13.3,13.3,1.1,2.5,220,0.0,1023.0,98,0.0,mist
2016-09-01 02:00:00,12.6,12.6,0.0,0.0,153,,1023.2,98,0.0,fog
2016-09-01 03:00:00,12.2,12.2,0.3,1.8,169,,1023.0,98,0.0,fog
2016-09-01 04:00:00,12.8,12.8,0.4,1.9,143,88.0,1022.8,99,0.0,fog
2016-09-01 05:00:00,13.5,13.5,1.6,2.9,188,100.0,1022.5,99,0.0,mist
2016-09-01 06:00:00,14.2,14.2,0.6,2.3,233,100.0,1022.5,97,0.0,cloudy
2016-09-01 07:00:00,14.9,14.9,1.0,2.5,194,100.0,1022.5,95,0.0,cloudy
2016-09-01 08:00:00,16.1,16.1,2.5,4.2,213,100.0,1022.4,84,0.0,cloudy
2016-09-01 09:00:00,16.8,16.8,2.6,4.1,212,100.0,1022.3,79,0.0,cloudy
2016-09-01 10:00:00,19.6,19.6,3.9,6.5,228,88.0,1021.6,64,0.0,cloudy
2016-09-01 11:00:00,21.5,21.5,4.2,6.6,221,38.0,1020.8,52,0.0,variable-cloudiness
2016-09-01 12:00:00,21.7,21.7,4.4,7.7,220,75.0,1020.1,52,0.0,cloudy-with-sunny-intervals
2016-09-01 13:00:00,21.5,21.5,3.9,6.6,214,88.0,1019.5,52,0.0,cloudy
2016-09-01 14:00:00,21.4,21.4,2.6,4.5,213,88.0,1019.3,53,0.0,cloudy
2016-09-01 15:00:00,21.2,21.2,3.3,5.1,214,88.0,1018.9,55,0.0,cloudy
2016-09-01 16:00:00,20.7,20.7,2.7,4.0,220,88.0,1018.8,57,0.0,cloudy
2016-09-01 17:00:00,19.4,19.4,2.8,4.2,190,88.0,1018.6,63,0.0,cloudy
2016-09-01 18:00:00,18.6,18.6,3.0,5.3,203,88.0,1018.7,65,0.0,cloudy
2016-09-01 19:00:00,18.2,18.2,2.9,4.4,207,100.0,1018.6,65,0.0,cloudy
2016-09-01 20:00:00,17.6,17.6,2.9,4.5,202,88.0,1018.4,68,0.0,cloudy
2016-09-01 21:00:00,16.3,16.3,2.6,3.6,206,50.0,1018.4,72,0.0,variable-cloudiness
2016-09-01 22:00:00,15.6,15.6,2.4,3.6,202,88.0,1018.0,76,0.0,cloudy
2016-09-01 23:00:00,14.7,14.7,2.0,3.6,200,0.0,1017.8,78,0.0,clear
2016-09-02 00:00:00,13.7,13.7,2.5,3.3,183,0.0,1017.5,81,0.0,clear
2016-09-02 01:00:00,13.5,13.5,2.5,3.7,190,88.0,1017.3,84,0.0,cloudy
2016-09-02 02:00:00,14.0,14.0,2.6,4.1,193,88.0,1017.1,82,0.0,cloudy
2016-09-02 03:00:00,13.8,13.8,3.0,4.2,185,38.0,1016.9,82,0.0,variable-cloudiness
2016-09-02 04:00:00,12.7,12.7,2.6,3.5,161,38.0,1016.9,87,0.0,variable-cloudiness
2016-09-02 05:00:00,13.2,13.2,1.6,2.8,174,25.0,1016.9,88,0.0,partly-cloudy
2016-09-02 06:00:00,14.5,14.5,1.9,3.2,218,50.0,1016.8,84,0.0,variable-cloudiness
2016-09-02 07:00:00,16.5,16.5,0.9,2.9,295,0.0,1016.7,78,0.0,clear
2016-09-02 08:00:00,17.7,17.7,2.5,4.0,291,88.0,1016.6,72,0.0,cloudy
2016-09-02 09:00:00,19.3,19.3,1.9,3.8,274,13.0,1016.6,63,0.0,partly-cloudy
2016-09-02 10:00:00,21.4,21.4,3.7,6.3,267,75.0,1016.4,56,0.0,cloudy-with-sunny-intervals
2016-09-02 11:00:00,20.6,20.6,4.2,7.2,301,88.0,1016.3,55,0.0,cloudy
2016-09-02 12:00:00,22.1,22.1,3.4,6.5,280,75.0,1015.9,52,0.0,cloudy-with-sunny-intervals
2016-09-02 13:00:00,19.3,19.3,3.6,6.7,280,75.0,1016.3,66,0.0,rain-at-times
2016-09-02 14:00:00,20.1,20.1,3.9,8.0,299,0.0,1016.1,55,0.0,clear
2016-09-02 15:00:00,18.7,18.7,4.1,6.7,292,63.0,1016.4,54,0.0,cloudy-with-sunny-intervals
2016-09-02 16:00:00,19.3,19.3,3.5,7.0,276,0.0,1016.4,56,0.0,clear
2016-09-02 17:00:00,17.8,17.8,3.0,4.7,293,0.0,1016.8,53,0.0,clear
2016-09-02 18:00:00,15.7,15.7,1.5,3.1,269,0.0,1017.3,61,0.0,clear
2016-09-02 19:00:00,14.5,14.5,2.2,3.0,288,0.0,1017.8,68,0.0,clear
2016-09-02 20:00:00,13.4,13.4,0.4,2.2,285,0.0,1017.8,72,0.0,clear
2016-09-02 21:00:00,11.3,11.3,0.1,1.5,202,13.0,1018.0,80,0.0,partly-cloudy
2016-09-02 22:00:00,10.7,10.7,0.6,2.1,268,0.0,1018.3,87,0.0,clear
2016-09-02 23:00:00,11.1,11.1,0.2,1.7,236,0.0,1018.2,87,0.0,clear
2016-09-03 00:00:00,11.3,11.3,0.6,2.2,259,0.0,1018.3,90,0.0,clear
2016-09-03 01:00:00,9.9,9.9,0.1,1.5,211,0.0,1018.6,95,0.0,clear
2016-09-03 02:00:00,9.1,9.1,0.8,1.9,181,0.0,1018.3,96,0.0,mist
2016-09-03 03:00:00,8.0,8.0,0.5,1.7,172,0.0,1018.6,96,0.0,clear
2016-09-03 04:00:00,8.3,8.3,0.8,1.9,184,75.0,1018.4,98,0.0,fog
