observationTimeUtc,airTemperature,feelsLikeTemperature,windSpeed,windGust,windDirection,cloudCover,seaLevelPressure,relativeHumidity,precipitation,conditionCode
2017-04-01 00:00:00,7.8,7.8,1.0,2.3,99,100.0,1018.7,95,0.2,rain
2017-04-01 01:00:00,7.4,7.4,0.4,2.1,121,100.0,1018.8,95,0.0,mist
2017-04-01 02:00:00,7.3,7.3,1.2,2.5,111,,1018.4,95,0.0,fog
2017-04-01 03:00:00,7.3,7.3,1.8,2.7,131,,1018.4,96,0.0,light-rain
2017-04-01 04:00:00,7.2,7.2,2.2,3.6,128,,1018.8,97,0.2,light-rain
2017-04-01 05:00:00,7.3,7.3,3.0,5.2,152,88.0,1018.3,97,2.5,rain
2017-04-01 06:00:00,7.8,7.8,2.7,4.7,144,100.0,1018.6,97,0.0,mist
2017-04-01 07:00:00,8.2,8.2,4.2,7.1,143,88.0,1018.2,97,0.2,rain
2017-04-01 08:00:00,9.1,9.1,2.6,4.7,143,100.0,1018.2,95,0.0,cloudy
2017-04-01 09:00:00,10.2,10.2,4.0,6.8,142,88.0,1017.3,94,0.0,cloudy
2017-04-01 10:00:00,11.9,11.9,5.4,8.3,154,88.0,1016.7,88,0.0,cloudy
2017-04-01 11:00:00,14.1,14.1,4.7,7.6,155,38.0,1015.8,81,0.0,variable-cloudiness
2017-04-01 12:00:00,15.8,15.8,5.3,7.9,143,0.0,1014.9,75,0.0,clear
2017-04-01 13:00:00,16.7,16.7,5.1,7.9,145,75.0,1014.1,73,0.0,cloudy-with-sunny-intervals
2017-04-01 14:00:00,16.9,16.9,2.8,6.0,116,75.0,1013.4,72,0.0,cloudy-with-sunny-intervals
2017-04-01 15:00:00,18.6,18.6,3.5,5.6,221,13.0,1012.8,49,0.0,partly-cloudy
2017-04-01 16:00:00,18.3,18.3,2.0,4.0,231,88.0,1012.9,51,0.0,cloudy
2017-04-01 17:00:00,16.7,16.7,3.0,4.7,221,13.0,1013.2,54,0.0,partly-cloudy
2017-04-01 18:00:00,15.0,15.0,2.9,4.3,219,0.0,1013.6,59,0.0,clear
2017-04-01 19:00:00,13.6,13.6,2.7,3.6,201,0.0,1013.8,64,0.0,clear
2017-04-01 20:00:00,12.1,12.1,3.0,4.0,207,0.0,1013.9,70,0.0,clear
2017-04-01 21:00:00,11.1,11.1,2.8,3.6,199,0.0,1014.1,73,0.0,clear
2017-04-01 22:00:00,10.8,10.8,3.1,4.1,201,0.0,1014.1,75,0.0,clear
