observationTimeUtc,airTemperature,feelsLikeTemperature,windSpeed,windGust,windDirection,cloudCover,seaLevelPressure,relativeHumidity,precipitation,conditionCode
2016-05-01 00:00:00,8.6,8.6,0.0,1.3,153,88.0,1025.4,79,0.0,cloudy
2016-05-01 01:00:00,8.2,8.2,0.0,0.0,68,100.0,1025.3,84,0.0,cloudy
2016-05-01 02:00:00,8.2,8.2,0.2,2.0,34,88.0,1025.4,83,0.0,light-rain
2016-05-01 03:00:00,8.1,8.1,1.3,2.1,1,100.0,1025.3,84,0.0,cloudy
2016-05-01 04:00:00,8.6,8.6,0.4,2.6,69,88.0,1025.4,77,0.0,cloudy
2016-05-01 05:00:00,9.2,9.2,1.0,2.6,71,88.0,1025.3,75,0.0,cloudy
2016-05-01 06:00:00,11.5,11.5,1.5,2.8,65,88.0,1025.1,68,0.0,cloudy
2016-05-01 07:00:00,12.1,12.1,3.3,4.7,118,88.0,1025.4,63,0.0,light-rain
2016-05-01 08:00:00,12.4,12.4,2.9,4.7,82,88.0,1025.4,66,0.0,cloudy
2016-05-01 09:00:00,13.0,13.0,2.6,4.9,94,100.0,1025.3,63,0.0,cloudy
2016-05-01 10:00:00,13.5,13.5,1.3,3.1,138,100.0,1025.0,60,0.0,cloudy
2016-05-01 11:00:00,14.5,14.5,0.5,2.3,106,88.0,1024.7,59,0.0,cloudy
2016-05-01 12:00:00,14.9,14.9,0.5,2.4,306,88.0,1024.7,57,0.0,cloudy
2016-05-01 13:00:00,14.8,14.8,1.4,3.6,78,88.0,1024.3,57,0.0,cloudy
2016-05-01 14:00:00,14.7,14.7,2.9,4.4,121,88.0,1024.2,56,0.0,cloudy
2016-05-01 15:00:00,15.0,15.0,2.5,4.2,104,88.0,1024.2,59,0.0,cloudy
2016-05-01 16:00:00,15.0,15.0,1.5,3.5,86,88.0,1024.2,59,0.0,cloudy
2016-05-01 17:00:00,14.3,14.3,0.0,1.7,141,88.0,1024.5,62,0.0,cloudy
2016-05-01 18:00:00,13.6,13.6,0.0,1.3,136,88.0,1024.8,66,0.0,cloudy
2016-05-01 19:00:00,12.5,12.5,0.0,1.4,139,100.0,1025.0,75,0.0,cloudy
2016-05-01 20:00:00,11.5,11.5,0.0,0.0,287,88.0,1025.1,81,0.0,cloudy
2016-05-01 21:00:00,10.8,10.8,0.0,0.0,0,88.0,1025.4,82,0.0,cloudy
2016-05-01 22:00:00,10.6,10.6,0.1,1.4,41,88.0,1025.3,85,0.0,cloudy
2016-05-01 23:00:00,10.4,10.4,0.0,0.0,64,88.0,1025.1,86,0.0,cloudy
2016-05-02 00:00:00,9.7,9.7,0.3,1.7,43,38.0,1025.0,86,0.0,variable-cloudiness
2016-05-02 01:00:00,8.2,8.2,0.0,1.2,33,13.0,1025.4,90,0.0,partly-cloudy
2016-05-02 02:00:00,7.8,7.8,0.0,0.0,96,100.0,1025.3,92,0.0,mist
2016-05-02 03:00:00,7.5,7.5,0.0,1.3,104,88.0,1025.4,92,0.0,mist
2016-05-02 04:00:00,7.4,7.4,0.0,0.0,76,75.0,1025.2,94,0.0,mist
2016-05-02 05:00:00,8.5,8.5,0.0,0.0,341,13.0,1025.2,92,0.0,mist
2016-05-02 06:00:00,11.6,11.6,0.0,1.5,52,88.0,1025.1,84,0.0,cloudy
2016-05-02 07:00:00,14.4,14.4,2.5,4.4,101,75.0,1025.1,69,0.0,cloudy-with-sunny-intervals
2016-05-02 08:00:00,14.6,14.6,2.1,5.1,60,75.0,1025.0,64,0.0,cloudy-with-sunny-intervals
2016-05-02 09:00:00,14.9,14.9,0.7,2.5,317,63.0,1024.7,60,0.0,cloudy-with-sunny-intervals
2016-05-02 10:00:00,16.0,16.0,0.5,2.6,77,13.0,1024.2,54,0.0,partly-cloudy
2016-05-02 11:00:00,16.8,16.8,3.5,5.5,343,88.0,1023.9,52,0.0,cloudy
2016-05-02 12:00:00,17.6,17.6,2.2,5.0,30,38.0,1023.3,46,0.0,variable-cloudiness
2016-05-02 13:00:00,18.6,18.6,3.3,5.9,15,75.0,1023.0,49,0.0,cloudy-with-sunny-intervals
2016-05-02 14:00:00,18.4,18.4,3.0,4.7,333,25.0,1022.4,45,0.0,partly-cloudy
2016-05-02 15:00:00,18.0,18.0,3.6,5.0,7,100.0,1022.1,46,0.0,cloudy
2016-05-02 16:00:00,17.9,17.9,3.1,4.8,13,38.0,1021.8,47,0.0,variable-cloudiness
2016-05-02 17:00:00,16.3,16.3,2.2,3.5,18,50.0,1021.6,49,0.0,variable-cloudiness
2016-05-02 18:00:00,15.6,15.6,2.5,4.1,23,38.0,1021.6,49,0.0,variable-cloudiness
2016-05-02 19:00:00,14.1,14.1,1.0,2.6,72,88.0,1021.8,57,0.0,cloudy
2016-05-02 20:00:00,12.8,12.8,1.2,2.5,10,63.0,1021.9,65,0.0,cloudy-with-sunny-intervals
2016-05-02 21:00:00,11.1,11.1,1.0,1.8,349,63.0,1021.6,73,0.0,cloudy-with-sunny-intervals
2016-05-02 22:00:00,9.8,9.8,0.4,1.7,21,100.0,1021.3,80,0.0,cloudy
2016-05-02 23:00:00,8.6,8.6,0.0,1.3,298,88.0,1021.2,85,0.0,cloudy
2016-05-03 00:00:00,7.8,7.8,0.0,1.4,20,75.0,1021.0,90,0.0,cloudy-with-sunny-intervals
2016-05-03 01:00:00,7.5,7.5,0.0,0.0,43,88.0,1020.8,91,0.0,cloudy
2016-05-03 02:00:00,7.4,7.4,0.5,2.0,55,0.0,1020.7,92,0.0,clear
2016-05-03 03:00:00,6.7,6.7,0.1,1.7,14,25.0,1020.5,93,0.0,partly-cloudy
2016-05-03 04:00:00,6.4,6.4,0.3,1.8,30,50.0,1020.4,94,0.0,variable-cloudiness
2016-05-03 05:00:00,7.8,7.8,0.0,0.0,30,63.0,1020.4,94,0.0,cloudy-with-sunny-intervals
2016-05-03 06:00:00,10.3,10.3,0.2,2.3,162,0.0,1020.1,89,0.0,clear
2016-05-03 07:00:00,15.2,15.2,1.9,3.6,105,0.0,1019.9,64,0.0,clear
2016-05-03 08:00:00,17.1,17.1,2.0,4.6,126,0.0,1019.6,56,0.0,clear
2016-05-03 09:00:00,17.6,17.6,1.9,4.4,46,75.0,1019.2,52,0.0,light-rain-at-times
2016-05-03 10:00:00,14.5,14.5,0.4,3.1,107,100.0,1019.0,67,0.8,light-rain
2016-05-03 11:00:00,16.9,16.9,0.2,2.1,333,25.0,1018.4,60,0.1,rain-showers
2016-05-03 12:00:00,16.5,16.5,2.1,4.9,13,88.0,1018.7,57,0.6,rain
2016-05-03 13:00:00,14.5,14.5,5.0,7.9,69,88.0,1017.8,64,0.0,light-rain
2016-05-03 14:00:00,15.7,15.7,1.3,2.6,19,88.0,1017.1,58,0.0,rain
2016-05-03 15:00:00,16.3,16.3,0.4,1.9,64,88.0,1017.3,56,0.0,cloudy
2016-05-03 16:00:00,17.7,17.7,1.9,3.3,76,13.0,1016.8,46,0.0,partly-cloudy
2016-05-03 17:00:00,17.7,17.7,2.0,3.5,63,25.0,1016.7,47,0.0,partly-cloudy
2016-05-03 18:00:00,14.6,14.6,1.8,2.7,143,0.0,1017.1,63,0.0,clear
2016-05-03 19:00:00,11.9,11.9,0.0,1.4,32,0.0,1017.6,76,0.0,clear
2016-05-03 20:00:00,10.0,10.0,0.5,1.9,57,0.0,1017.6,84,0.0,clear
2016-05-03 21:00:00,8.7,8.7,0.0,0.0,12,13.0,1018.1,88,0.0,partly-cloudy
2016-05-03 22:00:00,8.2,8.2,0.0,0.0,186,38.0,1018.2,91,0.0,variable-cloudiness
2016-05-03 23:00:00,7.2,7.2,0.0,1.1,26,0.0,1018.2,94,0.0,clear
2016-05-04 00:00:00,6.4,6.4,0.0,0.0,111,25.0,1018.3,92,0.0,fog
2016-05-04 01:00:00,6.1,6.1,0.2,1.5,347,0.0,1018.2,95,0.0,fog
2016-05-04 02:00:00,5.4,5.4,0.0,1.1,51,0.0,1018.6,94,0.0,mist
2016-05-04 03:00:00,5.1,5.1,0.0,1.0,354,0.0,1018.9,96,0.0,fog
2016-05-04 04:00:00,5.5,5.5,0.0,1.3,345,0.0,1019.0,96,0.0,fog
2016-05-04 05:00:00,9.0,9.0,0.2,1.6,67,0.0,1019.3,89,0.0,clear
2016-05-04 06:00:00,12.1,12.1,0.4,2.3,9,0.0,1019.6,78,0.0,clear
2016-05-04 07:00:00,14.6,14.6,2.3,4.1,3,0.0,1019.7,66,0.0,clear
2016-05-04 08:00:00,16.4,16.4,2.4,3.8,351,0.0,1019.9,60,0.0,clear
2016-05-04 09:00:00,18.3,18.3,2.5,5.4,356,0.0,1020.0,50,0.0,clear
2016-05-04 10:00:00,17.6,17.6,2.7,4.3,321,88.0,1020.0,50,0.0,cloudy
2016-05-04 11:00:00,18.7,18.7,2.7,5.3,350,25.0,1019.7,48,0.0,partly-cloudy
2016-05-04 12:00:00,20.2,20.2,3.5,5.6,340,38.0,1019.7,43,0.0,variable-cloudiness
2016-05-04 13:00:00,18.4,18.4,1.2,3.5,4,50.0,1019.8,45,0.0,rain-showers
2016-05-04 14:00:00,20.7,20.7,4.4,6.8,3,0.0,1019.7,36,0.0,clear
