observationTimeUtc,airTemperature,feelsLikeTemperature,windSpeed,windGust,windDirection,cloudCover,seaLevelPressure,relativeHumidity,precipitation,conditionCode
2023-05-01 00:00:00,2.7,0.6,2.1,3.6,295,0,1019.6,71,0.0,clear
2023-05-01 01:00:00,2.0,0.1,1.8,3.1,282,0,1019.9,77,0.0,clear
2023-05-01 02:00:00,0.5,0.5,1.2,1.7,212,0,1020.1,85,0.0,clear
2023-05-01 03:00:00,-1.2,-1.2,1.2,1.5,177,0,1020.1,93,0.0,clear
2023-05-01 04:00:00,0.4,0.4,1.1,1.7,193,0,1020.3,89,0.0,clear
2023-05-01 05:00:00,3.2,1.3,2.0,2.8,209,0,1020.4,75,0.0,clear
2023-05-01 06:00:00,6.4,6.4,1.4,2.5,231,0,1020.3,59,0.0,clear
2023-05-01 07:00:00,8.7,8.7,3.0,5.3,233,0,1020.6,48,0.0,clear
2023-05-01 08:00:00,10.0,10.0,4.5,7.2,242,0,1020.3,38,0.0,clear
2023-05-01 09:00:00,11.3,11.3,4.6,8.4,225,38,1020.2,43,0.0,variable-cloudiness
2023-05-01 10:00:00,11.8,11.8,5.9,10.6,212,63,1020.0,44,0.0,cloudy-with-sunny-intervals
2023-05-01 11:00:00,12.3,12.3,4.7,7.9,232,63,1019.5,39,0.0,cloudy-with-sunny-intervals
2023-05-01 12:00:00,12.5,12.5,5.7,8.9,245,88,1019.2,36,0.0,cloudy
2023-05-01 13:00:00,13.0,13.0,5.4,8.7,241,88,1018.7,36,0.0,cloudy
2023-05-01 14:00:00,13.5,13.5,5.2,8.2,224,88,1018.2,35,0.0,cloudy
2023-05-01 15:00:00,13.6,13.6,4.5,7.6,236,88,1017.8,35,0.0,cloudy
2023-05-01 16:00:00,13.2,13.2,4.3,8.0,233,88,1017.8,37,0.0,cloudy
2023-05-01 17:00:00,12.5,12.5,2.7,5.7,231,75,1017.7,43,0.0,cloudy-with-sunny-intervals
2023-05-01 18:00:00,10.8,10.8,1.9,2.8,219,0,1017.8,48,0.0,clear
2023-05-01 19:00:00,7.7,7.7,1.1,1.5,163,13,1017.9,62,0.0,partly-cloudy
2023-05-01 20:00:00,7.8,7.8,2.0,2.6,189,0,1017.7,58,0.0,clear
2023-05-01 21:00:00,6.4,6.4,1.8,2.8,165,0,1017.3,64,0.0,clear
2023-05-01 22:00:00,6.1,6.1,2.4,3.5,151,0,1017.3,65,0.0,clear
2023-05-01 23:00:00,6.1,6.1,2.6,5.3,161,0,1017.2,63,0.0,clear
2023-05-02 00:00:00,5.9,5.9,2.9,4.9,163,0,1017.0,63,0.0,clear
2023-05-02 01:00:00,5.8,5.8,2.8,5.3,165,0,1016.6,63,0.0,clear
2023-05-02 02:00:00,6.0,6.0,3.6,5.8,164,0,1015.9,62,0.0,clear
2023-05-02 03:00:00,6.2,6.2,3.8,6.5,164,63,1015.5,61,0.0,cloudy-with-sunny-intervals
2023-05-02 04:00:00,7.0,7.0,4.1,7.5,166,13,1015.2,58,0.0,partly-cloudy
2023-05-02 05:00:00,9.2,9.2,4.7,8.3,168,38,1014.5,51,0.0,variable-cloudiness
2023-05-02 06:00:00,11.2,11.2,4.5,8.8,180,50,1013.9,46,0.0,variable-cloudiness
2023-05-02 07:00:00,12.2,12.2,5.4,9.0,182,50,1013.3,45,0.0,variable-cloudiness
2023-05-02 08:00:00,14.6,14.6,5.2,9.0,166,13,1012.7,43,0.0,partly-cloudy
2023-05-02 09:00:00,15.7,15.7,5.6,11.0,172,88,1012.5,39,0.0,cloudy
2023-05-02 10:00:00,13.5,13.5,3.8,5.5,217,88,1013.3,52,0.1,light-rain
2023-05-02 11:00:00,14.5,14.5,4.3,7.6,196,88,1013.0,52,0.0,rain
2023-05-02 12:00:00,14.1,14.1,4.4,6.3,209,100,1013.4,54,0.0,cloudy
2023-05-02 13:00:00,12.6,12.6,4.1,6.5,219,88,1014.3,62,0.0,light-rain
2023-05-02 14:00:00,13.5,13.5,4.0,7.1,196,50,1014.1,67,0.5,rain-showers
2023-05-02 15:00:00,14.0,14.0,4.9,8.2,221,75,1014.2,59,0.0,cloudy-with-sunny-intervals
2023-05-02 16:00:00,11.5,11.5,6.9,13.6,295,88,1015.8,74,0.0,light-rain
2023-05-02 17:00:00,9.4,9.4,4.8,11.5,299,88,1017.1,80,0.0,rain
2023-05-02 18:00:00,7.6,7.6,4.6,7.9,319,50,1018.4,73,0.0,variable-cloudiness
2023-05-02 19:00:00,5.8,5.8,2.9,6.3,319,25,1019.7,72,0.0,partly-cloudy
2023-05-02 20:00:00,4.6,2.2,2.7,4.9,322,25,1020.3,71,0.0,partly-cloudy
2023-05-02 21:00:00,4.0,2.3,1.9,3.8,308,0,1020.9,73,0.0,clear
2023-05-02 22:00:00,2.2,2.2,1.2,1.8,187,0,1021.7,81,0.0,clear
2023-05-02 23:00:00,1.9,0.4,1.5,2.2,290,0,1022.0,84,0.0,clear
2023-05-03 00:00:00,0.7,0.7,1.3,1.7,274,0,1022.3,90,0.0,clear
2023-05-03 01:00:00,-1.2,-1.2,1.4,1.9,168,0,1022.9,94,0.0,clear
2023-05-03 02:00:00,-1.8,-1.8,1.1,1.7,186,0,1023.1,97,0.0,clear
2023-05-03 03:00:00,-1.9,-1.9,0.5,0.8,87,0,1023.2,97,0.0,clear
2023-05-03 04:00:00,-0.7,-0.7,0.7,1.2,181,0,1023.6,98,0.0,clear
2023-05-03 05:00:00,3.4,1.3,2.2,4.1,291,0,1024.1,77,0.0,clear
2023-05-03 06:00:00,6.1,6.1,1.6,3.4,265,0,1024.3,63,0.0,clear
2023-05-03 07:00:00,8.1,8.1,2.6,4.7,239,0,1024.4,50,0.0,clear
2023-05-03 08:00:00,9.2,9.2,2.8,5.8,238,0,1024.5,47,0.0,clear
2023-05-03 09:00:00,10.4,10.4,2.0,3.9,232,38,1024.7,43,0.0,variable-cloudiness
2023-05-03 10:00:00,11.0,11.0,3.9,6.9,231,75,1024.6,37,0.0,cloudy-with-sunny-intervals
2023-05-03 11:00:00,11.7,11.7,2.6,5.2,224,88,1024.3,33,0.0,cloudy
