observationTimeUtc,airTemperature,feelsLikeTemperature,windSpeed,windGust,windDirection,cloudCover,seaLevelPressure,relativeHumidity,precipitation,conditionCode
2016-12-01 00:00:00,1.1,-2.5,3.4,5.7,254,88.0,1005.7,91,0.0,cloudy
2016-12-01 01:00:00,1.1,-2.3,3.1,5.7,252,88.0,1005.4,89,0.0,cloudy
2016-12-01 02:00:00,1.2,-2.1,3.0,4.6,252,88.0,1005.5,88,0.0,cloudy
2016-12-01 03:00:00,1.2,-2.2,3.2,4.9,257,100.0,1005.3,88,0.0,snow
2016-12-01 04:00:00,1.3,-1.7,2.7,5.8,265,88.0,1005.1,86,0.0,cloudy
2016-12-01 05:00:00,1.0,-2.7,3.5,5.5,265,88.0,1005.1,86,0.0,cloudy
2016-12-01 06:00:00,0.7,-2.7,3.1,5.0,266,100.0,1005.1,87,0.0,cloudy
2016-12-01 07:00:00,0.2,-3.3,3.1,4.8,265,88.0,1005.1,87,0.0,cloudy
2016-12-01 08:00:00,-0.2,-3.6,2.8,4.6,254,50.0,1004.8,87,0.0,variable-cloudiness
2016-12-01 09:00:00,-0.1,-3.6,3.0,4.8,244,0.0,1004.6,85,0.0,clear
2016-12-01 10:00:00,0.7,-2.8,3.2,5.0,245,88.0,1004.0,82,0.0,cloudy
2016-12-01 11:00:00,1.4,-1.8,3.0,5.8,258,88.0,1003.3,82,0.0,cloudy
2016-12-01 12:00:00,1.9,-1.8,3.7,6.3,265,88.0,1002.8,78,0.0,light-rain
2016-12-01 13:00:00,1.9,-1.3,3.1,4.6,266,0.0,1002.3,78,0.0,clear
2016-12-01 14:00:00,0.4,0.4,0.9,2.6,219,0.0,1001.9,82,0.0,clear
2016-12-01 15:00:00,-1.1,-1.1,1.1,2.7,228,63.0,1001.8,89,0.0,cloudy-with-sunny-intervals
2016-12-01 16:00:00,-0.8,-3.6,2.2,3.1,225,75.0,1001.4,88,0.0,cloudy-with-sunny-intervals
2016-12-01 17:00:00,-1.8,-4.5,2.0,3.3,220,75.0,1000.7,91,0.0,cloudy-with-sunny-intervals
2016-12-01 18:00:00,-3.0,-3.0,0.1,1.4,187,13.0,1000.1,93,0.0,mist
2016-12-01 19:00:00,-2.7,-2.7,1.0,2.5,225,0.0,999.4,95,0.0,mist
2016-12-01 20:00:00,-3.9,-3.9,0.1,1.4,164,0.0,999.1,95,0.0,mist
2016-12-01 21:00:00,-3.0,-5.7,1.8,3.4,226,,998.5,97,0.0,fog
2016-12-01 22:00:00,-2.8,-5.1,1.6,3.0,181,,998.3,97,0.0,fog
2016-12-01 23:00:00,-2.5,-5.4,2.0,3.0,212,,998.1,97,0.0,fog
2016-12-02 00:00:00,-2.2,-5.1,2.1,3.6,207,,998.1,97,0.0,fog
2016-12-02 01:00:00,-1.8,-1.8,0.6,2.3,208,,998.2,97,0.0,fog
2016-12-02 02:00:00,-1.5,-3.5,1.5,3.2,211,88.0,998.4,97,0.0,mist
2016-12-02 03:00:00,-1.4,-1.4,0.4,2.2,213,,998.6,97,0.0,mist
2016-12-02 04:00:00,-1.6,-4.7,2.3,3.4,246,100.0,998.9,97,0.0,mist
2016-12-02 05:00:00,-1.9,-5.4,2.6,4.2,249,100.0,999.2,97,0.0,mist
2016-12-02 06:00:00,-2.2,-5.5,2.4,3.8,253,,999.4,97,0.0,fog
2016-12-02 07:00:00,-2.1,-6.1,3.1,4.5,240,88.0,1000.0,97,0.0,light-snow
2016-12-02 08:00:00,-2.0,-2.0,1.3,2.7,199,100.0,1000.1,97,0.6,light-snow
2016-12-02 09:00:00,-1.6,-1.6,1.3,2.8,207,100.0,1000.6,97,1.2,snow
2016-12-02 10:00:00,-1.0,-1.0,0.7,2.3,210,100.0,1000.7,97,0.6,light-snow
2016-12-02 11:00:00,-0.5,-0.5,0.2,1.8,238,100.0,1001.0,98,0.0,light-snow
2016-12-02 12:00:00,0.0,0.0,0.0,1.5,256,100.0,1001.1,98,0.5,light-rain
2016-12-02 13:00:00,0.3,-2.7,2.5,4.1,310,100.0,1001.7,97,0.0,snow
2016-12-02 14:00:00,0.3,-2.9,2.7,4.8,316,100.0,1002.6,96,0.3,snow-showers
2016-12-02 15:00:00,0.3,-2.9,2.7,4.8,318,100.0,1003.2,96,0.1,light-snow
2016-12-02 16:00:00,0.2,-3.0,2.7,4.1,321,88.0,1003.7,96,0.0,light-snow
2016-12-02 17:00:00,0.3,-2.9,2.7,4.6,317,100.0,1004.2,95,0.0,snow-showers
2016-12-02 18:00:00,0.0,-3.1,2.6,4.1,348,100.0,1004.9,95,0.0,light-snow
2016-12-02 19:00:00,-0.5,-5.0,4.1,6.2,340,100.0,1005.5,94,0.0,snow-showers
2016-12-02 20:00:00,-0.9,-5.2,3.8,5.9,338,100.0,1006.1,95,0.0,light-snow
2016-12-02 21:00:00,-1.0,-4.3,2.6,4.1,340,100.0,1006.6,95,0.0,snow-showers
2016-12-02 22:00:00,-1.0,-4.5,2.8,4.5,337,100.0,1007.2,96,0.0,snow-showers
2016-12-02 23:00:00,-1.0,-2.9,1.5,3.3,334,100.0,1007.5,96,0.0,snow-showers
2016-12-03 00:00:00,-0.8,-3.9,2.4,4.5,329,100.0,1007.9,96,0.0,snow-showers
